,Turbine_ID,Timestamp,Gen_RPM_Max,Gen_RPM_Min,Gen_RPM_Avg,Gen_RPM_Std,Gen_Bear_Temp_Avg,Gen_Phase1_Temp_Avg,Gen_Phase2_Temp_Avg,Gen_Phase3_Temp_Avg
158408,T06,2016-11-24T22:10:00+00:00,1255.3,1237.4,1248.7,2.5,27,38,39,40
86184,T06,2016-11-24T22:20:00+00:00,1254.1,1237.7,1248.8,1.9,29,42,43,44
203007,T06,2016-11-24T22:30:00+00:00,1260.5,1229.7,1248.9,3.4,30,45,46,47
195107,T06,2016-11-24T22:40:00+00:00,1256.9,1240.0,1248.8,3.0,32,47,49,50
50021,T06,2016-11-24T22:50:00+00:00,1261.3,1236.7,1248.7,3.8,34,49,51,52
158413,T06,2016-11-24T23:00:00+00:00,1259.4,1230.6,1248.7,3.8,34,50,52,52
50022,T06,2016-11-24T23:10:00+00:00,1261.4,1237.8,1248.8,3.4,35,50,52,53
144368,T06,2016-11-24T23:20:00+00:00,1257.6,1237.9,1248.7,2.7,35,51,53,53
186649,T06,2016-11-24T23:30:00+00:00,1263.2,37.1,1114.1,359.0,35,51,53,53
92955,T06,2016-11-24T23:40:00+00:00,1362.6,0.0,499.5,542.4,36,49,51,51
158419,T06,2016-11-24T23:50:00+00:00,1386.6,200.9,655.8,474.6,35,47,48,48
42400,T06,2016-11-25T00:00:00+00:00,1264.1,248.9,1174.8,248.5,34,46,48,48
195118,T06,2016-11-25T00:10:00+00:00,1362.8,307.2,1146.3,279.2,34,46,47,47
42403,T06,2016-11-25T00:20:00+00:00,1259.9,144.0,683.8,508.8,33,46,47,47
96705,T06,2016-11-25T00:30:00+00:00,216.3,134.9,173.2,27.6,33,43,44,44
50026,T06,2016-11-25T00:40:00+00:00,282.4,80.9,184.7,67.0,33,41,42,41
50028,T06,2016-11-25T00:50:00+00:00,259.4,201.5,235.3,14.9,32,39,39,39
96709,T06,2016-11-25T01:00:00+00:00,277.7,162.2,228.9,39.0,31,36,37,37
50031,T06,2016-11-25T01:10:00+00:00,1372.3,207.8,700.1,455.9,30,35,36,36
158423,T06,2016-11-25T01:20:00+00:00,307.4,187.2,258.4,30.7,29,34,35,35
158424,T06,2016-11-25T01:30:00+00:00,300.3,195.6,266.0,29.2,28,34,34,34
86197,T06,2016-11-25T01:40:00+00:00,1385.2,281.6,456.1,337.2,28,34,34,34
50037,T06,2016-11-25T01:50:00+00:00,1255.1,1236.9,1248.6,2.3,28,35,35,36
158426,T06,2016-11-25T02:00:00+00:00,1259.0,218.7,1191.6,221.5,28,38,39,39
92963,T06,2016-11-25T02:10:00+00:00,267.6,36.1,129.0,59.8,29,39,39,40
148166,T06,2016-11-25T02:20:00+00:00,1389.2,267.0,1132.6,304.2,29,39,40,41
42415,T06,2016-11-25T02:30:00+00:00,1259.6,1238.2,1249.1,3.8,30,42,43,44
33185,T06,2016-11-25T02:40:00+00:00,1255.6,1240.0,1248.5,2.2,32,45,46,47
50046,T06,2016-11-25T02:50:00+00:00,1343.3,167.7,753.5,467.0,33,47,48,49
86204,T06,2016-11-25T03:00:00+00:00,1361.4,41.8,954.3,491.5,34,47,48,49
50048,T06,2016-11-25T03:10:00+00:00,308.3,257.1,281.8,13.0,35,48,48,49
195129,T06,2016-11-25T03:20:00+00:00,302.0,242.6,275.0,13.5,35,47,48,48
203037,T06,2016-11-25T03:30:00+00:00,1404.5,278.2,1034.1,389.9,35,47,48,48
50053,T06,2016-11-25T03:40:00+00:00,1289.9,1208.4,1249.5,14.3,35,49,50,51
158433,T06,2016-11-25T03:50:00+00:00,1457.6,1208.7,1271.9,45.4,35,50,51,52
203039,T06,2016-11-25T04:00:00+00:00,1418.4,1215.5,1265.3,32.1,36,51,52,53
50059,T06,2016-11-25T04:10:00+00:00,1362.6,84.3,1091.4,363.7,36,51,53,53
158437,T06,2016-11-25T04:20:00+00:00,1396.5,432.8,1226.5,113.8,36,50,52,52
186657,T06,2016-11-25T04:30:00+00:00,1298.4,1219.6,1249.8,13.2,36,50,52,52
50062,T06,2016-11-25T04:40:00+00:00,1320.7,1205.4,1254.5,20.3,36,51,53,53
195133,T06,2016-11-25T04:50:00+00:00,1329.8,1203.3,1253.4,19.7,37,51,53,53
158441,T06,2016-11-25T05:00:00+00:00,1313.3,1213.6,1257.3,16.2,37,52,53,53
203044,T06,2016-11-25T05:10:00+00:00,1292.4,220.8,1149.0,286.7,37,52,54,54
158442,T06,2016-11-25T05:20:00+00:00,1604.1,263.1,1051.6,490.6,37,51,52,52
195140,T06,2016-11-25T05:30:00+00:00,1667.5,1230.5,1442.2,123.5,37,52,53,53
158444,T06,2016-11-25T05:40:00+00:00,1626.0,1234.8,1422.7,105.2,39,53,54,54
195142,T06,2016-11-25T05:50:00+00:00,1641.8,1224.4,1335.9,122.6,41,54,55,55
203049,T06,2016-11-25T06:00:00+00:00,1397.0,1214.0,1263.6,28.8,40,54,56,55
144396,T06,2016-11-25T06:10:00+00:00,1409.0,1220.1,1261.1,25.7,40,54,56,56
38894,T06,2016-11-25T06:20:00+00:00,1619.4,1226.6,1347.4,98.9,40,55,56,56
203050,T06,2016-11-25T06:30:00+00:00,1301.3,1197.9,1252.3,17.1,40,55,57,56
203051,T06,2016-11-25T06:40:00+00:00,1459.6,1200.7,1265.5,42.1,40,55,57,57
38896,T06,2016-11-25T06:50:00+00:00,1308.7,1212.5,1252.7,18.6,40,55,57,57
42440,T06,2016-11-25T07:00:00+00:00,1498.3,1198.0,1257.7,30.2,40,55,57,57
158453,T06,2016-11-25T07:10:00+00:00,1545.8,1219.1,1269.5,65.6,40,55,57,57
33210,T06,2016-11-25T07:20:00+00:00,1284.3,1203.8,1248.0,14.0,40,55,57,57
92980,T06,2016-11-25T07:30:00+00:00,1488.2,1217.2,1261.0,39.7,40,55,57,57
96736,T06,2016-11-25T07:40:00+00:00,1425.5,1198.4,1260.5,33.5,40,56,57,57
158459,T06,2016-11-25T07:50:00+00:00,1547.1,1204.1,1290.8,78.2,40,56,58,57
144401,T06,2016-11-25T08:00:00+00:00,1492.4,1216.0,1269.8,45.8,40,56,58,58
191649,T06,2016-11-25T08:10:00+00:00,1590.8,1204.7,1319.6,90.4,40,56,58,58
33213,T06,2016-11-25T08:20:00+00:00,1652.7,1202.9,1377.4,124.8,41,57,59,58
86220,T06,2016-11-25T08:30:00+00:00,1665.9,1208.5,1351.1,139.5,41,57,59,58
203057,T06,2016-11-25T08:40:00+00:00,1569.5,1208.5,1312.8,82.3,42,57,59,59
158464,T06,2016-11-25T08:50:00+00:00,1522.2,1184.7,1308.2,81.2,41,57,59,59
195166,T06,2016-11-25T09:00:00+00:00,1608.3,1160.8,1326.3,91.5,41,57,59,59
203061,T06,2016-11-25T09:10:00+00:00,1641.1,1211.2,1412.2,108.7,42,58,60,59
92991,T06,2016-11-25T09:20:00+00:00,1672.5,1185.8,1341.1,117.4,43,59,61,60
86225,T06,2016-11-25T09:30:00+00:00,1540.3,1191.1,1292.2,63.9,43,59,61,60
33219,T06,2016-11-25T09:40:00+00:00,1569.8,1187.5,1334.2,75.6,42,59,61,61
42441,T06,2016-11-25T09:50:00+00:00,1669.3,1207.5,1427.6,105.2,43,60,61,61
50075,T06,2016-11-25T10:00:00+00:00,1577.6,1200.9,1325.7,70.5,43,60,62,61
96749,T06,2016-11-25T10:10:00+00:00,1688.5,1224.8,1448.4,126.8,44,61,62,62
158469,T06,2016-11-25T10:20:00+00:00,1665.5,1209.8,1420.7,105.5,45,62,63,63
191663,T06,2016-11-25T10:30:00+00:00,1673.4,1223.7,1394.1,148.0,45,63,64,63
92992,T06,2016-11-25T10:40:00+00:00,1679.5,1199.6,1418.8,117.3,45,63,64,63
33228,T06,2016-11-25T10:50:00+00:00,1675.3,1280.0,1512.7,98.6,46,65,66,65
203070,T06,2016-11-25T11:00:00+00:00,1644.4,1207.7,1417.5,111.9,46,65,66,65
86231,T06,2016-11-25T11:10:00+00:00,1664.9,1226.7,1495.6,124.2,46,65,66,65
42445,T06,2016-11-25T11:20:00+00:00,1633.1,1195.6,1426.5,119.5,47,65,66,65
42447,T06,2016-11-25T11:30:00+00:00,1665.6,1213.3,1391.5,142.4,46,64,65,65
86234,T06,2016-11-25T11:40:00+00:00,1653.6,1213.2,1388.3,116.3,45,63,65,64
92996,T06,2016-11-25T11:50:00+00:00,1686.0,1209.3,1492.9,136.2,45,63,65,64
158476,T06,2016-11-25T12:00:00+00:00,1733.3,1222.5,1483.8,139.6,46,64,65,64
86236,T06,2016-11-25T12:10:00+00:00,1689.2,1220.1,1494.0,116.7,47,65,66,65
33234,T06,2016-11-25T12:20:00+00:00,1688.5,1191.1,1478.9,147.1,46,65,66,65
158479,T06,2016-11-25T12:30:00+00:00,1674.9,1218.9,1402.0,117.7,46,65,66,65
86240,T06,2016-11-25T12:40:00+00:00,1654.7,1232.6,1440.0,120.2,45,64,66,65
38931,T06,2016-11-25T12:50:00+00:00,1721.9,1209.5,1479.7,158.7,45,66,66,66
86242,T06,2016-11-25T13:00:00+00:00,1731.4,1570.2,1661.4,27.8,47,70,70,69
96769,T06,2016-11-25T13:10:00+00:00,1740.4,1285.8,1632.7,94.7,50,73,72,72
203080,T06,2016-11-25T13:20:00+00:00,1735.8,1285.5,1637.1,81.2,53,75,74,74
148244,T06,2016-11-25T13:30:00+00:00,1744.4,1276.3,1557.7,116.9,55,75,75,75
38935,T06,2016-11-25T13:40:00+00:00,1648.7,1200.2,1389.6,116.5,53,72,73,73
195188,T06,2016-11-25T13:50:00+00:00,1644.6,1184.9,1400.1,98.9,51,71,71,71
93011,T06,2016-11-25T14:00:00+00:00,1640.4,1204.1,1339.9,101.2,50,68,69,69
86251,T06,2016-11-25T14:10:00+00:00,1636.3,1223.0,1384.5,103.0,48,67,68,68
158489,T06,2016-11-25T14:20:00+00:00,1736.3,1231.8,1486.8,136.7,47,67,67,68
158492,T06,2016-11-25T14:30:00+00:00,1659.8,1213.2,1394.4,120.7,47,66,67,67
33241,T06,2016-11-25T14:40:00+00:00,1666.5,1202.8,1427.8,110.6,46,66,66,66
158494,T06,2016-11-25T14:50:00+00:00,1650.5,1194.9,1423.3,117.2,46,65,66,66
158495,T06,2016-11-25T15:00:00+00:00,1638.6,1200.2,1374.2,112.3,46,64,65,65
191678,T06,2016-11-25T15:10:00+00:00,1675.0,1234.7,1371.9,120.0,45,63,64,64
158496,T06,2016-11-25T15:20:00+00:00,1651.4,1202.9,1440.6,107.6,45,63,63,64
33246,T06,2016-11-25T15:30:00+00:00,1726.4,1238.7,1512.0,132.7,44,64,64,64
86259,T06,2016-11-25T15:40:00+00:00,1690.2,1298.1,1545.8,94.1,44,65,65,65
86261,T06,2016-11-25T15:50:00+00:00,1720.5,1380.7,1623.4,52.1,45,67,66,67
148254,T06,2016-11-25T16:00:00+00:00,1698.9,1255.9,1570.3,92.1,46,68,68,68
203088,T06,2016-11-25T16:10:00+00:00,1721.1,1304.9,1606.1,79.2,46,68,68,68
96790,T06,2016-11-25T16:20:00+00:00,1718.1,1225.4,1585.4,105.8,46,70,70,70
203090,T06,2016-11-25T16:30:00+00:00,1649.5,1190.7,1382.7,144.4,47,69,69,69
148257,T06,2016-11-25T16:40:00+00:00,1530.9,1202.2,1305.8,66.1,47,66,67,67
158504,T06,2016-11-25T16:50:00+00:00,1659.3,1203.6,1459.7,111.8,46,66,66,67
189604,T06,2016-11-25T17:00:00+00:00,1620.0,1208.6,1433.6,108.4,46,65,66,66
191235,T06,2016-11-25T17:10:00+00:00,1556.0,1295.1,1418.5,54.6,46,64,65,65
92434,T06,2016-11-25T17:20:00+00:00,1624.1,1215.0,1381.7,103.9,45,63,64,64
191238,T06,2016-11-25T17:30:00+00:00,1323.3,1202.3,1254.2,21.8,45,61,63,63
185785,T06,2016-11-25T17:40:00+00:00,1338.2,1214.7,1260.3,23.1,44,60,61,62
32142,T06,2016-11-25T17:50:00+00:00,1456.0,88.2,1026.3,413.5,44,58,59,60
32146,T06,2016-11-25T18:00:00+00:00,1279.6,66.3,889.4,472.2,43,55,56,57
205683,T06,2016-11-25T18:10:00+00:00,1362.9,200.0,910.0,416.4,42,52,53,53
205684,T06,2016-11-25T18:20:00+00:00,1277.3,1214.0,1248.1,10.1,40,52,53,53
144092,T06,2016-11-25T18:30:00+00:00,1269.3,45.2,873.5,476.0,39,51,53,53
32149,T06,2016-11-25T18:40:00+00:00,1377.2,117.0,615.3,462.1,39,49,50,50
32151,T06,2016-11-25T18:50:00+00:00,1382.3,232.1,1124.2,309.3,38,47,48,48
92483,T06,2016-11-25T19:00:00+00:00,1525.4,1225.3,1288.0,61.2,37,48,49,49
143536,T06,2016-11-25T19:10:00+00:00,1654.4,1283.1,1464.3,98.4,36,50,51,51
92442,T06,2016-11-25T19:20:00+00:00,1593.3,1302.7,1473.8,63.1,37,52,53,53
92443,T06,2016-11-25T19:30:00+00:00,1655.0,1367.8,1520.2,74.9,38,54,55,54
85186,T06,2016-11-25T19:40:00+00:00,1689.5,1402.6,1625.5,46.9,39,57,57,57
191244,T06,2016-11-25T19:50:00+00:00,1690.1,1300.6,1609.9,74.2,41,62,61,60
205695,T06,2016-11-25T20:00:00+00:00,1700.4,1291.5,1601.8,92.4,43,63,63,62
185793,T06,2016-11-25T20:10:00+00:00,1735.8,1503.5,1646.7,35.5,44,68,67,66
92448,T06,2016-11-25T20:20:00+00:00,1697.3,1499.6,1659.2,22.8,47,70,70,69
92449,T06,2016-11-25T20:30:00+00:00,1736.7,1572.9,1656.2,23.3,48,72,72,71
52863,T06,2016-11-25T20:40:00+00:00,1696.2,1354.0,1597.3,76.7,49,71,72,71
185795,T06,2016-11-25T20:50:00+00:00,1664.5,1283.4,1523.1,97.2,49,70,70,70
191249,T06,2016-11-25T21:00:00+00:00,1574.4,1204.3,1295.4,84.3,48,67,68,68
52867,T06,2016-11-25T21:10:00+00:00,1644.3,1223.3,1362.8,126.2,47,65,67,67
191196,T06,2016-11-25T21:20:00+00:00,1683.0,1222.1,1388.6,137.5,46,64,65,66
32163,T06,2016-11-25T21:30:00+00:00,1696.5,1225.8,1454.4,131.2,46,64,65,65
92492,T06,2016-11-25T21:40:00+00:00,1757.4,1610.1,1678.8,21.6,46,70,68,69
185802,T06,2016-11-25T21:50:00+00:00,1712.2,1230.5,1532.1,125.7,49,72,71,71
46732,T06,2016-11-25T22:00:00+00:00,1695.5,1366.7,1607.0,74.5,50,71,71,71
185804,T06,2016-11-25T22:10:00+00:00,1775.4,1474.5,1627.0,47.7,51,71,71,72
185806,T06,2016-11-25T22:20:00+00:00,1765.4,1514.5,1656.3,35.0,53,75,74,75
143560,T06,2016-11-25T22:30:00+00:00,1782.8,1353.2,1636.0,59.5,53,76,76,76
185812,T06,2016-11-25T22:40:00+00:00,1774.8,1439.7,1636.0,48.7,54,78,77,78
191199,T06,2016-11-25T22:50:00+00:00,1759.3,1510.1,1663.4,40.4,56,80,79,80
46738,T06,2016-11-25T23:00:00+00:00,1748.2,1499.3,1658.3,40.8,60,83,82,83
37098,T06,2016-11-25T23:10:00+00:00,1726.6,1206.5,1523.8,117.1,61,82,82,82
185817,T06,2016-11-25T23:20:00+00:00,1722.8,1203.5,1469.5,146.1,60,79,80,80
37100,T06,2016-11-25T23:30:00+00:00,1741.1,1493.0,1643.8,38.2,61,80,80,80
92500,T06,2016-11-25T23:40:00+00:00,1775.4,1467.7,1644.8,38.1,66,80,81,81
143568,T06,2016-11-25T23:50:00+00:00,1664.3,1219.1,1357.0,136.6,66,78,79,79
32173,T06,2016-11-26T00:00:00+00:00,1636.0,1211.6,1321.5,101.8,60,74,75,76
191203,T06,2016-11-26T00:10:00+00:00,1656.2,1211.0,1424.1,118.7,56,72,73,74
92460,T06,2016-11-26T00:20:00+00:00,1768.6,1203.5,1579.1,138.6,53,73,73,74
46747,T06,2016-11-26T00:30:00+00:00,1727.9,1547.1,1652.8,32.9,52,77,76,77
191267,T06,2016-11-26T00:40:00+00:00,1756.8,1224.5,1522.5,138.2,52,77,77,77
92465,T06,2016-11-26T00:50:00+00:00,1753.0,1330.9,1651.2,60.7,52,79,78,79
92510,T06,2016-11-26T01:00:00+00:00,1623.9,1183.3,1383.7,103.7,52,77,77,77
92787,T06,2016-11-26T01:10:00+00:00,1416.4,1198.3,1262.9,34.3,51,72,74,74
92514,T06,2016-11-26T01:20:00+00:00,1313.8,1180.6,1245.2,22.0,50,69,71,71
46754,T06,2016-11-26T01:30:00+00:00,1301.1,1197.4,1253.0,21.1,49,66,68,68
46756,T06,2016-11-26T01:40:00+00:00,1671.9,1221.3,1348.7,136.9,48,65,66,67
38724,T06,2016-11-26T01:50:00+00:00,1689.5,1207.9,1555.2,116.0,47,66,67,67
185833,T06,2016-11-26T02:00:00+00:00,1726.9,1398.3,1644.8,49.4,46,69,68,69
92518,T06,2016-11-26T02:10:00+00:00,1707.9,1212.7,1590.0,112.2,47,70,71,71
144234,T06,2016-11-26T02:20:00+00:00,1690.9,1242.1,1536.0,120.1,47,70,70,70
46758,T06,2016-11-26T02:30:00+00:00,1651.8,1236.4,1480.7,109.9,47,69,70,70
91516,T06,2016-11-26T02:40:00+00:00,1670.6,1192.2,1423.0,136.1,47,68,69,69
185837,T06,2016-11-26T02:50:00+00:00,1751.1,1206.2,1486.6,155.4,47,68,68,69
91518,T06,2016-11-26T03:00:00+00:00,1774.5,1230.8,1537.1,132.3,47,70,70,70
91520,T06,2016-11-26T03:10:00+00:00,1732.1,1310.8,1592.5,96.9,47,70,70,70
92527,T06,2016-11-26T03:20:00+00:00,1692.7,1300.7,1566.0,102.1,47,71,71,71
37124,T06,2016-11-26T03:30:00+00:00,1695.4,1221.8,1512.5,130.2,48,71,71,71
143592,T06,2016-11-26T03:40:00+00:00,1655.5,1212.5,1354.3,117.2,47,69,70,70
185845,T06,2016-11-26T03:50:00+00:00,1567.5,1214.1,1314.5,85.7,47,66,67,68
37127,T06,2016-11-26T04:00:00+00:00,1525.7,1186.9,1310.6,67.8,46,65,66,66
46763,T06,2016-11-26T04:10:00+00:00,1409.4,1211.5,1273.4,40.2,46,63,64,65
91533,T06,2016-11-26T04:20:00+00:00,1503.8,1206.8,1270.9,53.8,45,62,63,64
46765,T06,2016-11-26T04:30:00+00:00,1603.1,1214.5,1350.3,106.9,44,61,62,63
144241,T06,2016-11-26T04:40:00+00:00,1526.7,1195.8,1291.1,66.9,44,60,61,62
85204,T06,2016-11-26T04:50:00+00:00,1459.6,1215.6,1284.2,55.5,43,59,61,61
46767,T06,2016-11-26T05:00:00+00:00,1321.4,1201.6,1253.9,17.8,43,58,60,60
191280,T06,2016-11-26T05:10:00+00:00,1595.6,1204.9,1303.9,87.1,43,58,59,60
37132,T06,2016-11-26T05:20:00+00:00,1361.4,1201.2,1261.0,30.0,42,57,59,59
32196,T06,2016-11-26T05:30:00+00:00,1341.9,1206.8,1263.5,26.1,42,57,58,59
38749,T06,2016-11-26T05:40:00+00:00,1605.0,1201.3,1290.1,64.0,42,56,58,58
85208,T06,2016-11-26T05:50:00+00:00,1327.3,1204.6,1257.2,22.0,41,56,57,58
191285,T06,2016-11-26T06:00:00+00:00,1497.2,1222.4,1327.6,77.3,41,56,57,57
144253,T06,2016-11-26T06:10:00+00:00,1647.8,1249.2,1448.8,88.4,41,56,57,57
46773,T06,2016-11-26T06:20:00+00:00,1579.6,1301.1,1460.9,62.1,41,57,57,57
46774,T06,2016-11-26T06:30:00+00:00,1551.8,1229.7,1317.4,74.9,41,56,57,57
143609,T06,2016-11-26T06:40:00+00:00,1332.6,1225.1,1254.1,14.2,41,55,56,57
46778,T06,2016-11-26T06:50:00+00:00,1257.9,167.4,820.0,505.4,41,54,55,55
143611,T06,2016-11-26T07:00:00+00:00,297.1,139.6,210.3,39.5,40,51,52,52
92547,T06,2016-11-26T07:10:00+00:00,1373.7,277.9,1136.5,283.0,39,49,50,50
140011,T06,2016-11-26T07:20:00+00:00,1258.8,166.4,912.4,463.1,38,49,50,51
32202,T06,2016-11-26T07:30:00+00:00,293.9,200.3,245.4,23.2,37,47,48,48
92550,T06,2016-11-26T07:40:00+00:00,1377.0,223.3,844.2,472.7,36,45,46,46
85213,T06,2016-11-26T07:50:00+00:00,1261.1,1240.3,1251.1,3.7,35,46,48,48
143616,T06,2016-11-26T08:00:00+00:00,1267.9,1236.6,1252.0,5.5,35,48,49,49
37136,T06,2016-11-26T08:10:00+00:00,1256.7,1233.2,1248.9,3.2,35,49,50,50
37138,T06,2016-11-26T08:20:00+00:00,1266.1,161.7,1196.9,218.3,36,50,51,51
191302,T06,2016-11-26T08:30:00+00:00,1427.9,240.9,1180.5,240.7,36,49,51,51
140020,T06,2016-11-26T08:40:00+00:00,1262.0,109.0,958.8,452.9,36,50,51,51
92849,T06,2016-11-26T08:50:00+00:00,276.0,192.5,233.0,20.9,36,48,49,49
189663,T06,2016-11-26T09:00:00+00:00,246.3,146.2,191.8,20.4,36,45,46,46
92852,T06,2016-11-26T09:10:00+00:00,257.9,119.9,177.6,32.3,35,43,44,44
91555,T06,2016-11-26T09:20:00+00:00,1396.8,242.0,863.1,460.6,34,41,42,42
46789,T06,2016-11-26T09:30:00+00:00,1277.9,1227.9,1251.7,8.6,33,42,43,43
189672,T06,2016-11-26T09:40:00+00:00,1319.7,1227.5,1263.0,20.0,33,44,45,45
46790,T06,2016-11-26T09:50:00+00:00,1255.1,113.1,218.9,186.6,34,43,44,44
46792,T06,2016-11-26T10:00:00+00:00,192.2,49.1,111.6,41.0,34,41,42,42
143629,T06,2016-11-26T10:10:00+00:00,93.1,0.0,37.4,33.9,33,39,40,40
91570,T06,2016-11-26T10:20:00+00:00,131.0,0.0,91.4,41.8,33,38,38,38
191310,T06,2016-11-26T10:30:00+00:00,976.7,131.7,484.9,344.7,32,36,36,36
37152,T06,2016-11-26T10:40:00+00:00,1039.3,51.2,225.9,153.8,31,35,35,35
46794,T06,2016-11-26T10:50:00+00:00,1383.5,212.7,1026.4,405.3,30,35,35,35
46795,T06,2016-11-26T11:00:00+00:00,1407.9,1204.1,1285.9,42.2,31,38,39,39
185884,T06,2016-11-26T11:10:00+00:00,1631.7,1224.9,1314.4,108.4,32,41,42,43
32227,T06,2016-11-26T11:20:00+00:00,1638.6,196.8,1274.0,324.6,33,44,45,45
91575,T06,2016-11-26T11:30:00+00:00,1389.6,1230.0,1256.1,26.4,35,46,47,48
46797,T06,2016-11-26T11:40:00+00:00,1393.4,165.4,991.4,401.4,36,48,49,50
46798,T06,2016-11-26T11:50:00+00:00,1261.5,24.7,602.8,461.3,37,49,49,50
143641,T06,2016-11-26T12:00:00+00:00,1201.3,0.0,287.2,374.7,37,48,48,49
189690,T06,2016-11-26T12:10:00+00:00,250.8,172.2,210.9,20.0,37,48,48,48
91585,T06,2016-11-26T12:20:00+00:00,270.5,136.5,206.7,46.3,37,47,47,48
46802,T06,2016-11-26T12:30:00+00:00,169.8,66.1,124.6,25.4,36,47,47,48
32232,T06,2016-11-26T12:40:00+00:00,77.4,0.0,50.4,20.4,36,46,46,47
185859,T06,2016-11-26T12:50:00+00:00,99.4,0.0,42.5,37.8,36,46,46,47
91590,T06,2016-11-26T13:00:00+00:00,152.3,82.7,116.0,20.4,35,45,45,46
191318,T06,2016-11-26T13:10:00+00:00,119.9,0.0,36.6,37.9,35,45,45,46
143652,T06,2016-11-26T13:20:00+00:00,281.2,0.0,88.4,74.5,34,44,44,45
189699,T06,2016-11-26T13:30:00+00:00,214.5,0.0,63.3,64.6,34,44,44,45
37168,T06,2016-11-26T13:40:00+00:00,1584.8,0.0,505.4,583.7,33,43,43,45
46810,T06,2016-11-26T13:50:00+00:00,1617.7,1222.9,1330.4,89.9,33,45,46,47
185865,T06,2016-11-26T14:00:00+00:00,1554.4,1215.9,1294.5,77.6,35,48,49,50
38778,T06,2016-11-26T14:10:00+00:00,1571.6,1218.5,1320.5,83.2,36,50,51,52
189702,T06,2016-11-26T14:20:00+00:00,1554.1,1185.3,1314.6,74.5,36,52,53,53
92883,T06,2016-11-26T14:30:00+00:00,1680.4,1183.7,1397.4,134.8,37,53,54,55
144295,T06,2016-11-26T14:40:00+00:00,1668.9,1165.3,1445.3,123.9,39,56,57,57
144297,T06,2016-11-26T14:50:00+00:00,1649.9,1203.2,1447.2,124.6,40,57,58,58
46813,T06,2016-11-26T15:00:00+00:00,1667.1,1208.7,1410.0,147.3,41,58,59,59
144299,T06,2016-11-26T15:10:00+00:00,1674.4,1226.0,1375.0,124.3,41,59,60,60
140023,T06,2016-11-26T15:20:00+00:00,1487.1,1227.2,1339.7,68.3,42,59,60,60
32220,T06,2016-11-26T15:30:00+00:00,1407.9,133.5,1165.4,213.5,42,58,60,60
46816,T06,2016-11-26T15:40:00+00:00,282.8,0.0,93.1,96.9,42,56,58,57
140028,T06,2016-11-26T15:50:00+00:00,276.6,26.1,118.2,62.7,41,53,54,54
46819,T06,2016-11-26T16:00:00+00:00,152.8,68.2,110.0,23.0,41,50,51,50
144307,T06,2016-11-26T16:10:00+00:00,287.9,64.7,121.3,61.2,40,47,48,48
38790,T06,2016-11-26T16:20:00+00:00,245.3,95.0,172.7,37.9,38,45,45,45
140031,T06,2016-11-26T16:30:00+00:00,113.6,0.0,37.3,36.6,37,42,43,43
140032,T06,2016-11-26T16:40:00+00:00,279.1,0.0,99.9,114.2,36,40,41,41
46822,T06,2016-11-26T16:50:00+00:00,318.2,232.2,272.7,25.9,35,38,39,39
46823,T06,2016-11-26T17:00:00+00:00,249.3,175.2,203.8,18.1,33,37,37,37
189715,T06,2016-11-26T17:10:00+00:00,178.8,129.8,153.8,13.8,32,35,36,36
191588,T06,2016-11-26T17:20:00+00:00,270.5,148.8,223.7,38.3,31,35,35,35
144318,T06,2016-11-26T17:30:00+00:00,1432.4,202.5,281.6,203.6,31,34,34,34
91608,T06,2016-11-26T17:40:00+00:00,1331.2,1188.3,1256.9,21.7,30,35,36,36
185897,T06,2016-11-26T17:50:00+00:00,1365.2,1209.9,1270.5,29.9,31,39,40,40
185900,T06,2016-11-26T18:00:00+00:00,1504.4,1212.6,1289.2,58.8,32,42,43,44
32239,T06,2016-11-26T18:10:00+00:00,1370.2,1213.9,1264.5,30.1,33,45,46,47
32243,T06,2016-11-26T18:20:00+00:00,1284.7,1209.6,1249.2,12.8,35,47,49,49
46828,T06,2016-11-26T18:30:00+00:00,1294.9,1221.6,1250.5,14.2,36,49,51,51
91612,T06,2016-11-26T18:40:00+00:00,1433.9,1167.2,1264.3,55.3,37,50,52,52
191140,T06,2016-11-26T18:50:00+00:00,1402.2,1207.8,1279.5,43.4,37,51,52,52
185905,T06,2016-11-26T19:00:00+00:00,1345.4,1219.5,1251.9,15.0,37,51,53,53
92894,T06,2016-11-26T19:10:00+00:00,1262.6,251.0,1010.1,342.5,38,51,53,53
38805,T06,2016-11-26T19:20:00+00:00,1225.5,146.3,289.8,281.0,37,49,50,50
85238,T06,2016-11-26T19:30:00+00:00,321.7,193.5,223.8,27.6,37,46,47,47
37192,T06,2016-11-26T19:40:00+00:00,1434.8,183.6,739.4,506.4,36,44,45,45
37195,T06,2016-11-26T19:50:00+00:00,1260.5,194.9,661.4,492.7,35,44,45,45
85240,T06,2016-11-26T20:00:00+00:00,1355.7,208.4,889.2,458.5,34,42,43,43
144044,T06,2016-11-26T20:10:00+00:00,1294.0,1205.4,1249.8,16.0,34,43,45,45
144046,T06,2016-11-26T20:20:00+00:00,1328.7,1216.8,1253.8,18.7,34,45,46,47
191152,T06,2016-11-26T20:30:00+00:00,1266.9,233.5,539.6,439.3,34,45,46,46
91617,T06,2016-11-26T20:40:00+00:00,302.3,211.0,252.1,21.4,34,43,44,44
46838,T06,2016-11-26T20:50:00+00:00,1426.0,215.2,585.7,461.8,34,41,42,42
